date_key,facility_key,district_key,pressure_band_key,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
20250329,4,2,1,219,102,5,5,56,23,18,3,0.4472,N,270.9,0,83.7,34.4
20250329,5,3,1,475,135,34,32,78,26,20,1,0.818,N,1099.5,0,74.4,31.0
20250329,6,3,1,186,0,0,0,0,26,0,5,0.0,N,78.1,0,82.6,27.6
20250329,7,4,1,315,87,22,19,70,25,14,0,0.7575,N,707.9,0,75.2,22.6
20250329,8,4,1,139,0,0,0,0,24,0,4,0.0,N,58.4,0,82.3,21.0
20250329,9,5,1,241,70,17,16,71,25,19,2,0.7863,N,519.0,0,79.7,22.3
20250329,10,5,1,115,52,1,1,45,14,11,-5,0.4774,N,141.8,0,86.6,20.0
20250330,1,1,1,230,64,16,15,55,31,0,7,0.7605,N,559.3,0,75.3,24.1
20250330,2,1,1,159,0,0,0,0,23,0,1,0.0,N,66.8,0,83.7,22.1
20250330,3,2,1,379,95,29,27,72,24,12,-2,0.7403,N,848.7,0,75.1,31.8
20250330,4,2,1,209,85,5,5,61,20,23,0,0.513,N,249.3,0,79.8,34.4
20250330,5,3,1,404,136,36,32,68,25,10,0,0.8053,N,1069.4,0,72.5,30.1
20250330,6,3,1,167,0,0,0,0,23,0,2,0.0,N,70.1,0,81.8,31.0
20250330,7,4,1,359,121,32,31,83,34,27,9,0.7627,N,804.4,0,72.5,28.3
20250330,8,4,1,152,0,0,0,0,28,0,8,0.0,N,63.8,0,87.2,23.4
20250330,9,5,1,232,62,17,18,68,31,16,8,0.7727,N,506.5,0,69.0,26.1
20250330,10,5,1,131,61,2,2,53,33,19,14,0.3969,N,163.2,0,75.4,30.5
20250331,1,1,1,386,120,33,35,76,34,21,10,0.7803,N,766.3,0,74.5,30.3
20250331,2,1,1,200,0,0,0,0,31,0,9,0.0,N,84.0,0,82.5,25.1
20250331,3,2,2,519,156,52,54,96,31,36,5,0.8724,N,1075.7,14.4,76.3,39.6
20250331,4,2,2,237,112,8,8,82,22,44,2,0.4732,N,302.4,0,80.0,36.9
20250331,5,3,2,694,216,73,64,91,39,33,14,0.8151,N,1452.9,0,71.6,41.0
20250331,6,3,1,233,0,0,0,0,27,0,6,0.0,N,97.9,0,82.2,30.3
20250331,7,4,1,443,123,37,32,81,32,25,7,0.8312,N,872.5,2.9,74.8,27.6
20250331,8,4,1,191,0,0,0,0,21,0,1,0.0,N,80.2,0,86.0,21.6
20250331,9,5,1,319,90,26,24,66,32,14,9,0.8158,N,617.0,0,74.9,26.8
20250331,10,5,1,163,73,3,3,57,21,23,2,0.3389,N,196.2,0,82.7,25.1
20250401,1,1,1,301,99,31,29,73,29,18,5,0.7582,N,691.6,0,72.5,29.7
20250401,2,1,1,180,0,0,0,0,35,0,13,0.0,N,75.6,0,83.1,26.6
20250401,3,2,2,487,145,45,43,99,35,39,9,0.8357,N,1019.6,4.0,67.8,42.2
20250401,4,2,2,182,71,4,4,60,25,22,5,0.5446,N,217.2,0,74.7,37.2
20250401,5,3,1,512,134,46,46,76,29,18,4,0.759,N,1166.9,0,74.5,31.9
20250401,6,3,1,205,0,0,0,0,23,0,2,0.0,N,86.1,0,80.5,26.4
20250401,7,4,1,399,112,28,27,66,33,10,8,0.8198,N,801.9,0,79.8,24.4
20250401,8,4,1,166,0,0,0,0,30,0,10,0.0,N,69.7,0,85.4,24.7
20250401,9,5,1,277,67,18,19,59,25,7,2,0.8006,N,540.0,0,77.4,21.0
20250401,10,5,1,147,59,4,4,55,18,21,-1,0.4145,N,178.1,0,77.3,19.7
20250402,1,1,1,348,89,23,24,67,31,12,7,0.8043,N,676.0,0,78.7,26.4
20250402,2,1,1,168,0,0,0,0,27,0,5,0.0,N,70.6,0,81.4,24.7
20250402,3,2,1,404,133,42,42,77,28,17,2,0.7971,N,950.5,0,74.2,34.5
20250402,4,2,2,233,98,5,5,63,31,25,11,0.4384,N,274.9,0,79.2,39.2
20250402,5,3,2,592,195,54,55,88,29,30,4,0.8089,N,1300.8,0,78.8,35.4
20250402,6,3,1,188,0,0,0,0,25,0,4,0.0,N,79.0,0,83.3,29.3
20250402,7,4,1,390,96,29,28,70,34,14,9,0.8089,N,785.7,0,78.1,26.9
20250402,8,4,1,155,0,0,0,0,22,0,2,0.0,N,65.1,0,87.0,20.3
20250402,9,5,1,271,68,23,21,68,30,16,7,0.8342,N,557.6,2.5,74.3,24.1
20250402,10,5,1,152,60,4,4,44,32,10,13,0.3104,N,181.8,0,79.0,26.4
20250403,1,1,1,362,111,28,26,86,36,31,12,0.8378,N,724.5,3.9,71.7,33.3
20250403,2,1,1,187,0,0,0,0,21,0,-1,0.0,N,78.5,0,82.7,19.9
20250403,3,2,2,473,105,36,35,66,36,6,10,0.8072,N,937.9,0,76.4,36.1
20250403,4,2,1,185,77,2,2,52,19,14,-1,0.493,N,216.5,0,81.2,32.0
20250403,5,3,1,536,142,36,38,83,35,25,10,0.7439,N,1147.7,0,77.7,31.2
20250403,6,3,1,220,0,0,0,0,21,0,0,0.0,N,92.4,0,85.6,28.0
20250403,7,4,1,354,93,25,23,75,36,19,11,0.7988,N,747.0,0,68.3,27.6
20250403,8,4,1,160,0,0,0,0,27,0,7,0.0,N,67.2,0,86.3,23.1
20250403,9,5,1,284,84,27,26,67,24,15,1,0.8512,N,596.0,4.1,79.9,20.2
20250403,10,5,1,174,73,3,3,68,29,34,10,0.4433,N,202.2,0,81.7,31.0
20250404,1,1,1,401,112,33,30,73,31,18,7,0.8545,N,767.0,6.0,71.7,26.9
20250404,2,1,1,178,0,0,0,0,26,0,4,0.0,N,74.8,0,77.6,22.9
20250404,3,2,2,444,144,41,41,70,30,10,4,0.8893,N,979.0,20.7,75.8,35.6
20250404,4,2,2,205,78,2,2,56,24,18,4,0.5463,N,228.5,0,77.6,36.2
20250404,5,3,1,558,165,44,45,82,32,24,7,0.823,N,1213.7,0.8,75.8,31.4
20250404,6,3,1,176,0,0,0,0,20,0,-1,0.0,N,73.9,0,85.8,26.3
20250404,7,4,1,419,113,34,32,63,31,7,6,0.8439,N,837.8,3.9,77.0,24.4
20250404,8,4,1,165,0,0,0,0,30,0,10,0.0,N,69.3,0,83.2,23.6
20250404,9,5,1,273,80,24,21,54,30,2,7,0.8582,N,574.1,6.3,80.4,18.2
20250404,10,5,1,129,51,1,1,45,18,11,-1,0.3776,N,148.6,0,80.5,21.3
20250405,1,1,1,300,70,23,24,69,30,14,6,0.782,N,631.5,0,75.7,28.0
20250405,2,1,1,152,0,0,0,0,22,0,0,0.0,N,63.8,0,82.3,20.7
20250405,3,2,1,354,119,30,32,72,24,12,-2,0.815,N,861.8,0,76.9,34.4
20250405,4,2,2,173,79,2,2,57,26,19,6,0.4595,N,211.8,0,77.7,37.4
20250405,5,3,2,442,117,29,27,70,34,12,9,0.7925,N,1044.2,0,74.0,35.3
20250405,6,3,1,164,0,0,0,0,26,0,5,0.0,N,68.9,0,82.5,24.8
20250405,7,4,1,322,88,29,28,69,27,13,2,0.7852,N,740.7,0,75.3,22.3
20250405,8,4,1,142,0,0,0,0,25,0,5,0.0,N,59.6,0,80.4,21.8
20250405,9,5,1,195,47,11,11,60,18,8,-5,0.7267,N,447.9,0,79.6,19.6
20250405,10,5,1,127,54,1,1,54,23,20,4,0.524,N,150.3,0,80.4,20.8
20250406,1,1,1,278,69,21,20,80,28,25,4,0.7779,N,610.5,0,76.0,29.0
20250406,2,1,1,136,0,0,0,0,31,0,9,0.0,N,57.1,0,78.7,26.1
20250406,3,2,1,352,92,27,25,65,28,5,2,0.8075,N,823.0,0,79.5,33.0
20250406,4,2,2,166,69,4,4,57,18,19,-2,0.4216,N,206.5,0,80.2,36.6
20250406,5,3,1,439,121,32,34,68,22,10,-3,0.7402,N,1058.4,0,77.9,30.2
20250406,6,3,1,160,0,0,0,0,23,0,2,0.0,N,67.2,0,80.3,28.5
20250406,7,4,1,306,67,18,18,67,33,11,8,0.7825,N,668.0,0,75.2,24.2
20250406,8,4,1,150,0,0,0,0,15,0,-5,0.0,N,63.0,0,87.9,20.5
20250406,9,5,1,231,54,14,14,52,22,0,-1,0.8565,N,486.4,4.8,84.1,17.1
20250406,10,5,1,126,58,3,3,55,25,21,6,0.3446,N,161.6,0,78.4,24.4
20250407,1,1,1,441,145,40,37,86,35,31,11,0.7426,N,848.3,0,80.0,32.9
20250407,2,1,1,181,0,0,0,0,27,0,5,0.0,N,76.0,0,81.8,23.5
20250407,3,2,2,516,142,48,52,77,41,17,15,0.872,N,1044.7,16.0,72.0,41.1
20250407,4,2,2,216,91,4,4,66,22,28,2,0.5027,N,254.8,0,78.8,35.3
20250407,5,3,1,651,212,55,59,92,29,34,4,0.8712,N,1353.5,18.0,75.2,34.3
20250407,6,3,1,202,0,0,0,0,34,0,13,0.0,N,84.8,0,86.8,34.1
20250407,7,4,1,433,145,47,43,83,35,27,10,0.8405,N,927.9,6.1,72.4,28.6
20250407,8,4,1,181,0,0,0,0,27,0,7,0.0,N,76.0,0,81.6,23.5
20250407,9,5,1,334,106,27,24,74,29,22,6,0.8179,N,644.4,0,81.0,24.2
20250407,10,5,1,180,73,3,3,50,25,16,6,0.4424,N,205.6,0,81.5,24.3
20250408,1,1,1,349,101,36,38,58,34,3,10,0.8886,N,739.9,15.8,74.8,26.8
20250408,2,1,1,165,0,0,0,0,23,0,1,0.0,N,69.3,0,80.3,24.7
20250408,3,2,1,428,110,30,26,68,29,8,3,0.8646,N,893.9,9.1,76.1,32.3
20250408,4,2,2,237,112,6,6,57,26,19,6,0.5508,N,294.4,0,81.0,36.6
20250408,5,3,1,485,107,29,29,66,22,8,-3,0.7987,N,1058.4,0,79.2,28.0
20250408,6,3,1,184,0,0,0,0,30,0,9,0.0,N,77.3,0,80.0,27.2
20250408,7,4,1,382,127,31,32,97,29,41,4,0.8568,N,818.8,8.7,71.8,30.7
20250408,8,4,1,155,0,0,0,0,21,0,1,0.0,N,65.1,0,81.7,18.5
20250408,9,5,1,272,84,28,27,73,29,21,6,0.8559,N,593.4,5.2,80.5,25.6
20250408,10,5,1,160,74,2,2,50,22,16,3,0.5227,N,191.5,0,74.3,21.4
20250409,1,1,1,370,82,19,17,59,30,4,6,0.7915,N,665.4,0,80.6,23.7
20250409,2,1,1,167,0,0,0,0,28,0,6,0.0,N,70.1,0,83.2,23.6
20250409,3,2,1,470,108,35,35,62,32,2,6,0.819,N,935.1,0,75.5,31.4
20250409,4,2,2,205,79,3,3,51,21,13,1,0.3644,N,233.4,0,80.0,36.2
20250409,5,3,2,534,168,49,50,93,33,35,8,0.8617,N,1223.3,9.6,73.9,37.2
20250409,6,3,1,187,0,0,0,0,21,0,0,0.0,N,78.5,0,87.3,25.2
20250409,7,4,1,407,118,35,38,66,31,10,6,0.8825,N,840.0,13.9,73.3,21.6
20250409,8,4,1,174,0,0,0,0,30,0,10,0.0,N,73.1,0,81.5,26.9
20250409,9,5,1,285,72,18,17,61,31,9,8,0.8005,N,549.1,0,76.8,23.6
20250409,10,5,1,166,76,4,4,55,26,21,7,0.4253,N,204.7,0,80.6,25.3
20250410,1,1,1,315,96,26,24,72,30,17,6,0.8102,N,676.5,0,76.4,27.6
20250410,2,1,1,171,0,0,0,0,29,0,7,0.0,N,71.8,0,79.9,25.1
20250410,3,2,1,367,110,28,30,64,31,4,5,0.8096,N,852.4,0,75.4,33.4
20250410,4,2,1,223,89,4,4,59,18,21,-2,0.3738,N,256.8,0,80.4,32.9
20250410,5,3,1,493,166,57,55,81,26,23,1,0.8121,N,1230.8,0,81.0,31.7
20250410,6,3,1,177,0,0,0,0,23,0,2,0.0,N,74.3,0,86.0,29.0
20250410,7,4,1,375,101,28,28,76,29,20,4,0.8602,N,778.2,9.0,74.1,24.6
20250410,8,4,1,159,0,0,0,0,28,0,8,0.0,N,66.8,0,85.7,24.5
20250410,9,5,1,258,64,15,15,63,31,11,8,0.8141,N,514.7,0,74.7,24.3
20250410,10,5,1,142,65,3,3,49,21,15,2,0.5915,N,177.1,0,78.6,18.7
20250411,1,1,1,335,81,23,22,64,27,9,3,0.8173,N,661.2,0,78.4,25.7
20250411,2,1,1,182,0,0,0,0,28,0,6,0.0,N,76.4,0,82.0,24.1
20250411,3,2,1,387,110,28,28,70,26,10,0,0.8053,N,863.4,0,76.7,33.2
20250411,4,2,1,206,89,5,5,59,21,21,1,0.5096,N,251.5,0,76.4,33.9
20250411,5,3,1,515,133,45,41,62,36,4,11,0.7787,N,1163.6,0,76.9,30.7
20250411,6,3,1,183,0,0,0,0,29,0,8,0.0,N,76.9,0,80.2,31.5
20250411,7,4,1,349,90,31,28,78,29,22,4,0.7839,N,765.5,0,75.6,27.6
20250411,8,4,1,160,0,0,0,0,21,0,1,0.0,N,67.2,0,82.0,19.6
20250411,9,5,1,259,74,25,23,70,24,18,1,0.7428,N,564.8,0,84.6,22.6
20250411,10,5,1,152,64,4,4,54,22,20,3,0.5379,N,185.6,0,78.6,22.0
20250412,1,1,1,311,69,21,21,60,28,5,4,0.7803,N,628.6,0,78.5,25.7
20250412,2,1,1,143,0,0,0,0,24,0,2,0.0,N,60.1,0,78.6,23.5
20250412,3,2,1,379,95,30,27,65,29,5,3,0.7748,N,852.7,0,78.1,33.0
20250412,4,2,2,183,79,4,4,60,27,22,7,0.3706,N,225.3,0,79.8,38.5
20250412,5,3,1,411,106,30,30,61,27,3,2,0.8173,N,1020.8,0,71.5,28.8
20250412,6,3,1,181,0,0,0,0,14,0,-7,0.0,N,76.0,0,86.1,26.0
20250412,7,4,1,305,77,18,19,57,33,1,8,0.8035,N,676.9,0,75.3,22.6
20250412,8,4,1,147,0,0,0,0,21,0,1,0.0,N,61.7,0,85.2,21.5
20250412,9,5,1,223,50,16,16,49,26,-3,3,0.7471,N,486.1,0,78.1,16.6
20250412,10,5,1,127,54,2,2,47,19,13,0,0.4004,N,154.3,0,80.7,16.5
20250413,1,1,1,317,98,23,22,70,29,15,5,0.8164,N,667.5,0,76.8,28.0
20250413,2,1,1,124,0,0,0,0,17,0,-5,0.0,N,52.1,0,84.5,21.7
20250413,3,2,2,377,123,38,34,72,32,12,6,0.8792,N,910.2,9.8,74.1,39.4
20250413,4,2,2,180,77,3,3,60,23,22,3,0.5023,N,217.8,0,75.5,37.3
20250413,5,3,1,448,148,39,41,60,25,2,0,0.7805,N,1117.0,0,80.7,24.0
20250413,6,3,1,155,0,0,0,0,24,0,3,0.0,N,65.1,0,83.1,27.7
20250413,7,4,1,281,85,26,26,58,29,2,4,0.8474,N,703.3,5.8,76.4,22.7
20250413,8,4,1,127,0,0,0,0,27,0,7,0.0,N,53.3,0,85.2,21.9
20250413,9,5,1,208,53,17,17,61,23,9,0,0.7613,N,484.8,0,81.3,18.2
20250413,10,5,1,118,53,2,2,47,19,13,0,0.5225,N,148.4,0,85.5,19.5
20250414,1,1,1,426,131,47,48,83,26,28,2,0.9004,Y,854.8,16.1,74.0,27.4
20250414,2,1,1,201,0,0,0,0,22,0,0,0.0,N,84.4,0,84.7,21.6
20250414,3,2,2,433,132,45,43,76,35,16,9,0.8264,N,977.5,2.0,78.3,40.3
20250414,4,2,2,266,109,7,7,74,26,36,6,0.5648,N,311.5,0,77.9,42.5
20250414,5,3,1,557,176,53,50,86,28,28,3,0.8612,N,1259.5,11.3,73.3,34.5
20250414,6,3,1,226,0,0,0,0,25,0,4,0.0,N,94.9,0,85.9,30.8
20250414,7,4,1,442,149,52,50,78,33,22,8,0.8598,N,956.6,8.8,79.6,27.8
20250414,8,4,1,186,0,0,0,0,35,0,15,0.0,N,78.1,0,79.8,29.0
20250414,9,5,1,333,77,24,25,79,24,27,1,0.8479,N,604.3,4.7,77.6,24.4
20250414,10,5,1,150,59,2,2,47,19,13,0,0.4926,N,171.8,0,80.6,20.9
20250415,1,1,1,357,118,33,29,75,35,20,11,0.8243,N,748.5,0.8,71.7,32.1
20250415,2,1,1,181,0,0,0,0,25,0,3,0.0,N,76.0,0,84.2,21.5
20250415,3,2,1,481,121,33,30,60,37,0,11,0.8305,N,945.5,3.1,72.6,33.6
20250415,4,2,2,201,85,5,5,73,29,35,9,0.4473,N,244.9,0,76.0,40.1
20250415,5,3,1,551,167,44,42,71,30,13,5,0.7483,N,1211.7,0,71.5,32.2
20250415,6,3,1,179,0,0,0,0,21,0,0,0.0,N,75.2,0,78.7,26.4
20250415,7,4,1,368,95,27,26,68,36,12,11,0.7983,N,764.6,0,75.0,27.1
20250415,8,4,1,154,0,0,0,0,24,0,4,0.0,N,64.7,0,79.3,21.5
20250415,9,5,1,244,78,19,17,69,32,17,9,0.7861,N,536.3,0,79.1,24.9
20250415,10,5,1,154,67,4,4,48,21,14,2,0.4684,N,189.5,0,82.1,23.3
20250416,1,1,1,301,81,27,24,61,29,6,5,0.7868,N,658.5,0,77.7,25.6
20250416,2,1,1,165,0,0,0,0,20,0,-2,0.0,N,69.3,0,83.5,23.3
20250416,3,2,2,449,144,51,48,91,35,31,9,0.8417,N,1021.8,4.7,71.1,41.6
20250416,4,2,2,220,86,6,6,62,21,24,1,0.4461,N,260.3,0,80.0,36.6
20250416,5,3,1,449,120,29,25,74,27,16,2,0.7817,N,1051.0,0,82.8,33.0
20250416,6,3,1,180,0,0,0,0,27,0,6,0.0,N,75.6,0,81.7,30.0
20250416,7,4,1,352,115,29,28,77,27,21,2,0.8286,N,782.9,2.1,78.3,25.1
20250416,8,4,1,141,0,0,0,0,24,0,4,0.0,N,59.2,0,84.2,23.5
20250416,9,5,1,236,64,16,15,43,26,-9,3,0.8556,N,506.6,3.8,81.6,17.8
20250416,10,5,1,165,63,2,2,59,26,25,7,0.4897,N,183.8,0,77.8,29.8
20250417,1,1,1,277,69,23,20,59,27,4,3,0.7636,N,617.9,0,74.9,23.5
20250417,2,1,1,173,0,0,0,0,23,0,1,0.0,N,72.7,0,81.8,21.6
20250417,3,2,2,498,135,34,31,86,34,26,8,0.842,N,972.2,6.2,72.8,40.3
20250417,4,2,1,204,85,6,6,51,18,13,-2,0.4859,N,250.5,0,79.9,32.1
20250417,5,3,1,468,139,49,43,63,34,5,9,0.7428,N,1159.5,0,76.6,30.8
20250417,6,3,1,187,0,0,0,0,19,0,-2,0.0,N,78.5,0,86.1,27.2
20250417,7,4,1,359,120,37,38,87,35,31,10,0.8555,N,823.5,8.2,77.6,34.4
20250417,8,4,1,151,0,0,0,0,35,0,15,0.0,N,63.4,0,84.6,23.2
20250417,9,5,1,258,84,29,29,67,24,15,1,0.788,N,589.7,0,80.3,18.7
20250417,10,5,1,125,56,2,2,47,22,13,3,0.6037,N,155.1,0,80.6,23.3
20250418,1,1,1,331,79,19,17,69,27,14,3,0.7408,N,641.1,0,79.9,25.0
20250418,2,1,1,159,0,0,0,0,28,0,6,0.0,N,66.8,0,86.0,23.9
20250418,3,2,2,404,104,31,28,75,31,15,5,0.8435,N,879.0,6.5,72.3,36.3
20250418,4,2,1,198,83,4,4,40,27,2,7,0.3188,N,237.3,0,80.1,34.9
20250418,5,3,2,565,186,50,49,85,33,27,8,0.8695,N,1261.5,19.7,73.6,35.0
20250418,6,3,1,195,0,0,0,0,25,0,4,0.0,N,81.9,0,82.2,28.1
20250418,7,4,1,359,120,42,38,76,19,20,-6,0.8532,N,843.5,8.2,75.0,25.1
20250418,8,4,1,155,0,0,0,0,26,0,6,0.0,N,65.1,0,81.0,22.5
20250418,9,5,1,273,73,17,16,60,23,8,0,0.9049,Y,539.5,10.4,76.0,21.6
20250418,10,5,1,129,52,4,4,49,26,15,7,0.3793,N,161.5,0,75.0,24.7
20250419,1,1,1,252,85,22,19,57,28,2,4,0.8235,N,615.4,0.5,71.6,23.8
20250419,2,1,1,154,0,0,0,0,29,0,7,0.0,N,64.7,0,79.5,26.4
20250419,3,2,1,306,97,29,30,69,28,9,2,0.7768,N,810.5,0,76.3,32.8
20250419,4,2,2,171,76,3,3,59,24,21,4,0.5407,N,211.8,0,83.4,35.0
20250419,5,3,1,407,90,24,24,63,28,5,3,0.7976,N,979.4,0,72.6,28.9
20250419,6,3,1,136,0,0,0,0,18,0,-3,0.0,N,57.1,0,87.1,25.6
20250419,7,4,1,348,84,25,27,64,29,8,4,0.8454,N,735.2,5.1,74.0,21.7
20250419,8,4,1,113,0,0,0,0,17,0,-3,0.0,N,47.5,0,80.5,18.9
20250419,9,5,1,193,47,14,13,45,27,-7,4,0.7775,N,458.8,0,78.4,16.7
20250419,10,5,1,92,43,1,1,49,15,15,-4,0.3926,N,120.7,0,82.3,23.6
20250420,1,1,1,277,62,16,14,55,25,0,1,0.7586,N,583.2,0,78.5,23.8
20250420,2,1,1,134,0,0,0,0,31,0,9,0.0,N,56.3,0,80.3,25.7
20250420,3,2,1,344,104,28,29,66,28,6,2,0.785,N,834.0,0,72.0,32.0
20250420,4,2,2,176,71,2,2,53,27,15,7,0.4495,N,205.8,0,74.7,36.8
20250420,5,3,1,420,128,44,44,70,23,12,-2,0.7362,N,1102.6,0,76.7,28.8
20250420,6,3,1,163,0,0,0,0,24,0,3,0.0,N,68.5,0,83.7,27.4
20250420,7,4,1,311,82,20,21,68,24,12,-1,0.7836,N,693.0,0,78.7,20.7
20250420,8,4,1,137,0,0,0,0,19,0,-1,0.0,N,57.5,0,87.3,20.5
20250420,9,5,1,218,57,19,19,58,23,6,0,0.7912,N,502.0,0,78.7,18.2
20250420,10,5,1,105,46,2,2,42,17,8,-2,0.4694,N,134.7,0,78.9,20.9
20250421,1,1,1,333,110,28,26,79,30,24,6,0.8306,N,707.6,1.5,75.3,28.4
20250421,2,1,1,193,0,0,0,0,23,0,1,0.0,N,81.1,0,85.6,25.7
20250421,3,2,2,455,143,39,40,93,27,33,1,0.8327,N,976.1,3.1,74.5,38.2
20250421,4,2,1,231,95,6,6,43,23,5,3,0.4661,N,274.9,0,80.7,32.8
20250421,5,3,1,592,199,69,67,77,35,19,10,0.7981,N,1364.7,0,74.8,34.9
20250421,6,3,1,229,0,0,0,0,34,0,13,0.0,N,96.2,0,80.2,31.2
20250421,7,4,1,444,126,43,40,88,33,32,8,0.854,N,899.9,7.4,72.5,29.0
20250421,8,4,1,187,0,0,0,0,23,0,3,0.0,N,78.5,0,78.7,18.8
20250421,9,5,1,249,78,20,20,61,34,9,11,0.7862,N,543.0,0,74.4,25.4
20250421,10,5,1,166,67,3,3,52,29,18,10,0.4963,N,192.2,0,77.0,24.1
20250422,1,1,1,298,83,25,24,71,25,16,1,0.7773,N,650.8,0,76.2,25.5
20250422,2,1,1,166,0,0,0,0,22,0,0,0.0,N,69.7,0,85.5,20.6
20250422,3,2,2,432,131,39,34,91,24,31,-2,0.8443,N,952.0,6.7,75.0,36.0
20250422,4,2,2,222,106,7,7,62,29,24,9,0.4632,N,284.4,0,75.9,38.7
20250422,5,3,1,598,155,47,42,74,28,16,3,0.7539,N,1238.2,0,73.4,30.1
20250422,6,3,1,177,0,0,0,0,25,0,4,0.0,N,74.3,0,82.0,27.5
20250422,7,4,1,356,109,26,23,70,33,14,8,0.8247,N,767.4,0.9,78.4,25.9
20250422,8,4,1,144,0,0,0,0,22,0,2,0.0,N,60.5,0,89.3,21.0
20250422,9,5,1,304,83,20,21,68,30,16,7,0.808,N,578.0,0,71.5,25.2
20250422,10,5,1,129,52,2,2,39,17,5,-2,0.4395,N,153.5,0,80.0,18.0
20250423,1,1,1,339,77,27,24,71,32,16,8,0.7992,N,675.6,0,77.4,28.4
20250423,2,1,1,178,0,0,0,0,26,0,4,0.0,N,74.8,0,85.0,20.7
20250423,3,2,2,420,114,29,26,70,29,10,3,0.7907,N,889.3,0,75.0,35.9
20250423,4,2,1,216,82,2,2,55,20,17,0,0.3683,N,238.3,0,85.7,30.6
20250423,5,3,2,529,150,42,41,92,38,34,13,0.8061,N,1175.5,0,77.1,39.3
20250423,6,3,1,194,0,0,0,0,27,0,6,0.0,N,81.5,0,82.6,29.7
20250423,7,4,1,346,87,21,21,64,31,8,6,0.7728,N,721.0,0,79.5,23.6
20250423,8,4,1,155,0,0,0,0,21,0,1,0.0,N,65.1,0,79.4,21.2
20250423,9,5,1,261,70,19,20,76,27,24,4,0.8362,N,538.0,2.5,76.9,24.6
20250423,10,5,1,129,61,1,1,59,19,25,0,0.4865,N,158.1,0,78.2,21.3
20250424,1,1,1,340,80,21,21,66,20,11,-4,0.7016,N,655.0,0,75.4,27.2
20250424,2,1,1,166,0,0,0,0,28,0,6,0.0,N,69.7,0,86.3,25.2
20250424,3,2,1,455,102,36,32,69,35,9,9,0.8191,N,925.2,0,74.7,33.8
20250424,4,2,2,218,93,4,4,64,26,26,6,0.4512,N,257.9,0,73.1,38.8
20250424,5,3,1,476,109,30,28,73,24,15,-1,0.8044,N,1059.3,0,80.7,28.0
20250424,6,3,1,207,0,0,0,0,27,0,6,0.0,N,86.9,0,79.7,28.4
20250424,7,4,1,352,91,27,28,71,34,15,9,0.8287,N,752.0,1.4,78.7,25.7
20250424,8,4,1,159,0,0,0,0,23,0,3,0.0,N,66.8,0,88.9,20.1
20250424,9,5,1,217,73,23,24,72,26,20,3,0.8277,N,532.7,1.2,76.1,22.1
20250424,10,5,1,131,51,2,2,58,21,24,2,0.5286,N,153.7,0,78.3,24.4
20250425,1,1,1,328,77,18,17,70,24,15,0,0.7356,N,633.5,0,78.7,25.0
20250425,2,1,1,163,0,0,0,0,27,0,5,0.0,N,68.5,0,87.6,21.7
20250425,3,2,2,407,113,40,38,79,35,19,9,0.7688,N,925.2,0,73.1,40.1
20250425,4,2,2,201,96,3,3,51,23,13,3,0.5226,N,247.3,0,75.3,35.5
20250425,5,3,1,522,119,39,36,75,22,17,-3,0.8067,N,1130.2,0,76.2,29.2
20250425,6,3,1,214,0,0,0,0,22,0,1,0.0,N,89.9,0,83.8,25.4
20250425,7,4,1,416,107,28,28,74,26,18,1,0.8709,N,806.5,9.9,77.7,24.9
20250425,8,4,1,144,0,0,0,0,26,0,6,0.0,N,60.5,0,84.8,19.4
20250425,9,5,1,233,75,19,18,60,26,8,3,0.7992,N,527.4,0,82.9,18.1
20250425,10,5,1,135,56,4,4,54,25,20,6,0.3641,N,168.6,0,81.4,22.7
20250426,1,1,1,249,69,20,18,63,28,8,4,0.8431,N,590.5,3.4,78.1,23.5
20250426,2,1,1,137,0,0,0,0,21,0,-1,0.0,N,57.5,0,84.7,19.7
20250426,3,2,1,323,80,27,28,56,30,-4,4,0.7482,N,795.6,0,79.6,33.9
20250426,4,2,1,167,66,3,3,51,22,13,2,0.5238,N,200.2,0,81.0,34.3
20250426,5,3,1,363,109,29,30,59,35,1,10,0.8356,N,993.2,3.2,73.9,28.8
20250426,6,3,1,153,0,0,0,0,23,0,2,0.0,N,64.3,0,90.2,26.6
20250426,7,4,1,302,79,19,20,60,31,4,6,0.792,N,681.2,0,73.8,21.6
20250426,8,4,1,121,0,0,0,0,21,0,1,0.0,N,50.8,0,81.8,20.7
20250426,9,5,1,204,63,18,17,59,22,7,-1,0.7872,N,496.0,0,77.4,20.7
20250426,10,5,1,103,44,1,1,36,26,2,7,0.3298,N,127.7,0,78.4,19.4
20250427,1,1,1,227,54,14,15,70,26,15,2,0.7563,N,540.1,0,75.0,26.0
20250427,2,1,1,147,0,0,0,0,26,0,4,0.0,N,61.7,0,80.4,21.9
20250427,3,2,1,364,91,31,28,62,32,2,6,0.7616,N,844.7,0,80.7,31.4
20250427,4,2,1,184,82,4,4,58,19,20,-1,0.4564,N,228.7,0,76.0,34.3
20250427,5,3,1,371,83,24,24,60,30,2,5,0.767,N,952.9,0,75.6,28.8
20250427,6,3,1,166,0,0,0,0,19,0,-2,0.0,N,69.7,0,84.6,28.0
