service_date,facility_id,facility_name,facility_type,district_id,district_name,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
2025-05-14,F005,Central City Health Campus,Hospital,D03,Central City,503,130,33,35,66,29,8,4,0.7444,N,1106.2,0,76.5,31.1
2025-05-14,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,190,0,0,0,0,34,0,13,0.0,N,79.8,0,75.3,33.9
2025-05-14,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,336,81,28,25,60,35,4,10,0.7879,N,737.8,0,76.6,23.0
2025-05-14,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,138,0,0,0,0,24,0,4,0.0,N,58.0,0,81.4,20.4
2025-05-14,F009,West Hills Hospital,Hospital,D05,West Hills,230,65,22,22,61,25,9,2,0.8218,N,528.2,0.3,77.3,20.8
2025-05-14,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,136,60,3,3,48,21,14,2,0.4586,N,169.0,0,78.4,23.3
2025-05-15,F001,North Borough General Hospital,Hospital,D01,North Borough,302,66,20,18,58,29,3,5,0.7487,N,616.8,0,75.8,23.4
2025-05-15,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,161,0,0,0,0,26,0,4,0.0,N,67.6,0,83.6,22.3
2025-05-15,F003,East River Medical Center,Hospital,D02,East River,428,123,39,39,71,24,11,-2,0.782,N,942.2,0,72.8,33.0
2025-05-15,F004,Riverside Urgent Care,Urgent Care,D02,East River,203,93,3,3,66,37,28,17,0.3714,N,245.6,0,70.7,46.2
2025-05-15,F005,Central City Health Campus,Hospital,D03,Central City,474,123,37,38,65,30,7,5,0.7393,N,1099.6,0,79.6,29.3
2025-05-15,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,179,0,0,0,0,22,0,1,0.0,N,75.2,0,79.4,28.4
2025-05-15,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,351,98,31,33,62,32,6,7,0.8094,N,774.1,0,77.4,23.8
2025-05-15,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,145,0,0,0,0,22,0,2,0.0,N,60.9,0,86.4,20.1
2025-05-15,F009,West Hills Hospital,Hospital,D05,West Hills,254,77,21,20,65,28,13,5,0.7712,N,548.9,0,75.7,20.4
2025-05-15,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,135,64,5,5,43,21,9,2,0.539,N,180.2,0,77.2,19.7
2025-05-16,F001,North Borough General Hospital,Hospital,D01,North Borough,296,71,18,19,59,30,4,6,0.7473,N,610.2,0,81.7,27.0
2025-05-16,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,157,0,0,0,0,26,0,4,0.0,N,65.9,0,83.4,25.7
2025-05-16,F003,East River Medical Center,Hospital,D02,East River,388,130,34,31,88,31,28,5,0.7951,N,906.9,0,76.7,37.4
2025-05-16,F004,Riverside Urgent Care,Urgent Care,D02,East River,206,92,5,5,74,26,36,6,0.4523,N,254.3,0,75.0,41.6
2025-05-16,F005,Central City Health Campus,Hospital,D03,Central City,465,138,46,40,60,27,2,2,0.7584,N,1144.8,0,77.8,24.4
2025-05-16,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,174,0,0,0,0,22,0,1,0.0,N,73.1,0,85.7,25.6
2025-05-16,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,339,111,30,30,83,36,27,11,0.8528,N,775.9,5.8,71.9,31.6
2025-05-16,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,115,0,0,0,0,25,0,5,0.0,N,48.3,0,85.6,22.6
2025-05-16,F009,West Hills Hospital,Hospital,D05,West Hills,236,79,25,26,67,26,15,3,0.8242,N,556.9,0.5,74.7,23.6
2025-05-16,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,128,48,1,1,47,25,13,6,0.518,N,145.2,0,77.2,23.9
2025-05-17,F001,North Borough General Hospital,Hospital,D01,North Borough,268,88,24,23,73,23,18,-1,0.8301,N,635.0,1.3,79.1,25.3
2025-05-17,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,124,0,0,0,0,29,0,7,0.0,N,52.1,0,85.5,25.2
2025-05-17,F003,East River Medical Center,Hospital,D02,East River,296,79,21,22,64,32,4,6,0.8097,N,755.9,0,77.8,34.4
2025-05-17,F004,Riverside Urgent Care,Urgent Care,D02,East River,159,71,4,4,42,20,4,0,0.5334,N,204.5,0,83.4,31.7
2025-05-17,F005,Central City Health Campus,Hospital,D03,Central City,403,100,29,26,78,25,20,0,0.7429,N,1006.6,0,79.4,29.4
2025-05-17,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,143,0,0,0,0,16,0,-5,0.0,N,60.1,0,87.7,24.3
2025-05-17,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,253,72,17,17,59,25,3,0,0.7659,N,639.5,0,77.4,21.5
2025-05-17,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,116,0,0,0,0,26,0,6,0.0,N,48.7,0,87.1,22.4
2025-05-17,F009,West Hills Hospital,Hospital,D05,West Hills,181,48,11,11,46,32,-6,9,0.7491,N,441.1,0,76.9,25.0
2025-05-17,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,110,49,3,3,48,24,14,5,0.4021,N,144.2,0,84.4,22.4
2025-05-18,F001,North Borough General Hospital,Hospital,D01,North Borough,243,82,28,25,68,22,13,-2,0.7642,N,631.5,0,83.1,22.9
2025-05-18,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,104,0,0,0,0,26,0,4,0.0,N,43.7,0,86.8,25.3
2025-05-18,F003,East River Medical Center,Hospital,D02,East River,311,100,33,31,69,32,9,6,0.7847,N,832.0,0,74.7,31.8
2025-05-18,F004,Riverside Urgent Care,Urgent Care,D02,East River,163,68,5,5,45,20,7,0,0.4904,N,207.8,0,79.6,30.9
2025-05-18,F005,Central City Health Campus,Hospital,D03,Central City,361,104,30,30,73,27,15,2,0.8094,N,991.4,0,77.9,28.4
2025-05-18,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,135,0,0,0,0,16,0,-5,0.0,N,56.7,0,86.9,26.1
2025-05-18,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,274,88,21,21,68,33,12,8,0.8389,N,682.3,3.0,79.5,26.3
2025-05-18,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,115,0,0,0,0,24,0,4,0.0,N,48.3,0,82.3,22.3
2025-05-18,F009,West Hills Hospital,Hospital,D05,West Hills,199,47,14,14,65,22,13,-1,0.7662,N,462.1,0,81.0,19.7
2025-05-18,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,95,41,2,2,47,13,13,-6,0.3867,N,124.4,0,84.3,18.9
2025-05-19,F001,North Borough General Hospital,Hospital,D01,North Borough,342,97,26,25,73,25,18,1,0.8438,N,692.2,4.2,72.1,26.6
2025-05-19,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,143,0,0,0,0,26,0,4,0.0,N,60.1,0,80.8,23.1
2025-05-19,F003,East River Medical Center,Hospital,D02,East River,459,143,39,38,81,31,21,5,0.8057,N,978.3,0,72.8,37.4
2025-05-19,F004,Riverside Urgent Care,Urgent Care,D02,East River,223,93,4,4,60,17,22,-3,0.2823,N,260.6,0,82.7,34.5
2025-05-19,F005,Central City Health Campus,Hospital,D03,Central City,554,137,33,33,70,31,12,6,0.8029,N,1140.8,0,75.0,33.9
2025-05-19,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,197,0,0,0,0,24,0,3,0.0,N,82.7,0,78.5,26.7
2025-05-19,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,452,128,35,31,71,27,15,2,0.8206,N,874.2,0.1,79.4,24.5
2025-05-19,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,154,0,0,0,0,21,0,1,0.0,N,64.7,0,82.5,19.4
2025-05-19,F009,West Hills Hospital,Hospital,D05,West Hills,267,75,20,21,60,34,8,11,0.8397,N,550.1,2.4,76.1,21.7
2025-05-19,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,152,69,4,4,50,23,16,4,0.4761,N,190.3,0,81.8,22.8
2025-05-20,F001,North Borough General Hospital,Hospital,D01,North Borough,324,90,25,22,64,28,9,4,0.8065,N,671.7,0,74.7,25.9
2025-05-20,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,159,0,0,0,0,26,0,4,0.0,N,66.8,0,82.3,21.9
2025-05-20,F003,East River Medical Center,Hospital,D02,East River,377,96,27,27,60,32,0,6,0.8177,N,840.5,0,78.4,30.1
2025-05-20,F004,Riverside Urgent Care,Urgent Care,D02,East River,161,69,3,3,55,19,17,-1,0.5686,N,199.7,0,78.2,32.5
2025-05-20,F005,Central City Health Campus,Hospital,D03,Central City,488,140,44,47,84,31,26,6,0.8264,N,1151.4,1.7,72.9,36.2
2025-05-20,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,156,0,0,0,0,17,0,-4,0.0,N,65.5,0,81.4,26.1
2025-05-20,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,331,88,27,28,56,24,0,-1,0.8728,N,737.6,9.2,80.0,20.8
2025-05-20,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,131,0,0,0,0,14,0,-6,0.0,N,55.0,0,85.6,18.1
2025-05-20,F009,West Hills Hospital,Hospital,D05,West Hills,225,59,20,18,68,26,16,3,0.7462,N,511.8,0,75.7,21.9
2025-05-20,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,140,59,2,2,47,26,13,7,0.4101,N,166.2,0,80.2,23.7
2025-05-21,F001,North Borough General Hospital,Hospital,D01,North Borough,292,79,21,21,66,32,11,8,0.8044,N,627.7,0,75.6,28.2
2025-05-21,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,129,0,0,0,0,23,0,1,0.0,N,54.2,0,82.9,23.2
2025-05-21,F003,East River Medical Center,Hospital,D02,East River,415,112,29,29,74,32,14,6,0.7814,N,884.7,0,68.7,35.8
2025-05-21,F004,Riverside Urgent Care,Urgent Care,D02,East River,208,95,3,3,70,27,32,7,0.4439,N,250.2,0,75.9,42.2
2025-05-21,F005,Central City Health Campus,Hospital,D03,Central City,478,107,34,35,68,33,10,8,0.8228,N,1074.5,0.6,72.7,31.1
2025-05-21,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,152,0,0,0,0,23,0,2,0.0,N,63.8,0,84.1,26.4
2025-05-21,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,392,109,37,33,65,31,9,6,0.7683,N,831.2,0,76.9,21.3
2025-05-21,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,138,0,0,0,0,24,0,4,0.0,N,58.0,0,83.4,22.5
2025-05-21,F009,West Hills Hospital,Hospital,D05,West Hills,259,78,24,21,71,28,19,5,0.8347,N,564.5,1.5,74.7,22.5
2025-05-21,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,131,60,4,4,62,24,28,5,0.4967,N,170.2,0,79.5,27.7
2025-05-22,F001,North Borough General Hospital,Hospital,D01,North Borough,317,88,25,25,65,31,10,7,0.8017,N,666.0,0,75.9,27.9
2025-05-22,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,157,0,0,0,0,32,0,10,0.0,N,65.9,0,86.2,24.3
2025-05-22,F003,East River Medical Center,Hospital,D02,East River,386,115,30,28,80,31,20,5,0.7868,N,875.5,0,77.8,36.6
2025-05-22,F004,Riverside Urgent Care,Urgent Care,D02,East River,172,69,3,3,47,26,9,6,0.342,N,205.8,0,78.9,32.8
2025-05-22,F005,Central City Health Campus,Hospital,D03,Central City,511,151,43,43,72,27,14,2,0.799,N,1170.5,0,78.2,31.2
2025-05-22,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,192,0,0,0,0,24,0,3,0.0,N,80.6,0,83.6,26.3
2025-05-22,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,333,93,23,25,66,30,10,5,0.8273,N,727.5,1.4,77.1,24.3
2025-05-22,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,130,0,0,0,0,23,0,3,0.0,N,54.6,0,81.7,21.7
2025-05-22,F009,West Hills Hospital,Hospital,D05,West Hills,240,66,23,24,60,30,8,7,0.8074,N,538.7,0,72.9,21.4
2025-05-22,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,117,51,3,3,45,26,11,7,0.4379,N,150.0,0,76.5,23.1
2025-05-23,F001,North Borough General Hospital,Hospital,D01,North Borough,318,72,25,25,67,28,12,4,0.8457,N,651.3,4.0,78.2,27.0
2025-05-23,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,145,0,0,0,0,25,0,3,0.0,N,60.9,0,81.2,21.7
2025-05-23,F003,East River Medical Center,Hospital,D02,East River,383,94,26,24,77,26,17,0,0.8428,N,838.0,4.2,70.6,36.7
2025-05-23,F004,Riverside Urgent Care,Urgent Care,D02,East River,167,71,2,2,56,23,18,3,0.4777,N,200.9,0,77.2,33.7
2025-05-23,F005,Central City Health Campus,Hospital,D03,Central City,438,147,47,41,80,28,22,3,0.7763,N,1142.5,0,74.5,33.0
2025-05-23,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,185,0,0,0,0,27,0,6,0.0,N,77.7,0,85.0,30.1
2025-05-23,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,362,115,36,34,76,29,20,4,0.8293,N,816.4,2.4,77.0,24.0
2025-05-23,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,129,0,0,0,0,20,0,0,0.0,N,54.2,0,80.4,18.2
2025-05-23,F009,West Hills Hospital,Hospital,D05,West Hills,218,67,21,20,69,20,17,-3,0.8,N,519.5,0,81.9,20.8
2025-05-23,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,124,56,2,2,51,21,17,2,0.4123,N,154.6,0,79.9,21.1
2025-05-24,F001,North Borough General Hospital,Hospital,D01,North Borough,249,82,27,29,56,26,1,2,0.8038,N,630.9,0,80.3,25.1
2025-05-24,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,136,0,0,0,0,26,0,4,0.0,N,57.1,0,76.3,23.0
2025-05-24,F003,East River Medical Center,Hospital,D02,East River,354,101,34,34,69,29,9,3,0.791,N,860.6,0,77.2,35.1
2025-05-24,F004,Riverside Urgent Care,Urgent Care,D02,East River,161,63,2,2,47,27,9,7,0.4239,N,190.0,0,75.8,34.1
2025-05-24,F005,Central City Health Campus,Hospital,D03,Central City,384,91,21,22,67,26,9,1,0.8209,N,955.7,0.2,77.8,29.9
2025-05-24,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,150,0,0,0,0,23,0,2,0.0,N,63.0,0,84.5,27.6
2025-05-24,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,288,73,24,24,64,29,8,4,0.8104,N,687.8,0,77.6,21.0
2025-05-24,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,109,0,0,0,0,20,0,0,0.0,N,45.8,0,82.7,21.9
2025-05-24,F009,West Hills Hospital,Hospital,D05,West Hills,165,51,13,12,60,23,8,0,0.7564,N,443.2,0,79.4,18.1
2025-05-24,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,102,46,2,2,49,20,15,1,0.3908,N,133.0,0,81.4,20.9
2025-05-25,F001,North Borough General Hospital,Hospital,D01,North Borough,234,52,17,16,56,24,1,0,0.7905,N,554.1,0,79.7,20.6
2025-05-25,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,124,0,0,0,0,22,0,0,0.0,N,52.1,0,87.7,22.0
2025-05-25,F003,East River Medical Center,Hospital,D02,East River,307,69,23,21,62,27,2,1,0.8127,N,760.4,0,74.1,31.0
2025-05-25,F004,Riverside Urgent Care,Urgent Care,D02,East River,146,66,4,4,51,24,13,4,0.3982,N,192.6,0,76.6,36.9
2025-05-25,F005,Central City Health Campus,Hospital,D03,Central City,409,121,30,30,64,36,6,11,0.8428,N,1033.9,6.7,75.5,32.5
2025-05-25,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,135,0,0,0,0,23,0,2,0.0,N,56.7,0,83.2,27.8
2025-05-25,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,280,85,26,28,73,34,17,9,0.7746,N,702.8,0,73.8,28.6
2025-05-25,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,105,0,0,0,0,24,0,4,0.0,N,44.1,0,83.9,20.8
2025-05-25,F009,West Hills Hospital,Hospital,D05,West Hills,181,61,21,20,50,30,-2,7,0.8154,N,493.5,0,76.7,21.7
2025-05-25,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,107,51,3,3,51,24,17,5,0.4435,N,144.5,0,80.6,20.1
2025-05-26,F001,North Borough General Hospital,Hospital,D01,North Borough,287,89,25,22,68,33,13,9,0.7998,N,650.4,0,77.6,27.9
2025-05-26,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,166,0,0,0,0,27,0,5,0.0,N,69.7,0,81.3,22.2
2025-05-26,F003,East River Medical Center,Hospital,D02,East River,491,149,48,52,78,36,18,10,0.8092,N,1037.6,0,70.9,39.0
2025-05-26,F004,Riverside Urgent Care,Urgent Care,D02,East River,203,78,3,3,49,25,11,5,0.3857,N,231.3,0,82.4,35.2
2025-05-26,F005,Central City Health Campus,Hospital,D03,Central City,592,130,40,42,74,33,16,8,0.8493,N,1183.1,8.4,69.4,33.9
2025-05-26,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,193,0,0,0,0,24,0,3,0.0,N,81.1,0,81.7,27.8
2025-05-26,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,335,106,36,36,85,29,29,4,0.8317,N,793.0,2.0,75.3,29.5
2025-05-26,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,166,0,0,0,0,31,0,11,0.0,N,69.7,0,80.9,22.9
2025-05-26,F009,West Hills Hospital,Hospital,D05,West Hills,257,59,19,19,54,28,2,5,0.7675,N,525.4,0,79.7,18.6
2025-05-26,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,155,72,2,2,55,23,21,4,0.5195,N,186.8,0,78.6,21.3
2025-05-27,F001,North Borough General Hospital,Hospital,D01,North Borough,264,75,24,23,68,26,13,2,0.8081,N,620.5,0,75.4,24.5
2025-05-27,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,159,0,0,0,0,22,0,0,0.0,N,66.8,0,83.9,20.0
2025-05-27,F003,East River Medical Center,Hospital,D02,East River,384,119,31,32,74,35,14,9,0.7935,N,882.2,0,71.6,37.9
2025-05-27,F004,Riverside Urgent Care,Urgent Care,D02,East River,191,74,4,4,53,24,15,4,0.5016,N,225.0,0,76.7,34.3
2025-05-27,F005,Central City Health Campus,Hospital,D03,Central City,489,145,46,41,70,30,12,5,0.8383,N,1164.7,6.5,74.7,31.8
2025-05-27,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,163,0,0,0,0,24,0,3,0.0,N,68.5,0,85.3,27.0
2025-05-27,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,329,92,26,23,59,28,3,3,0.7656,N,736.4,0,75.3,22.6
2025-05-27,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,141,0,0,0,0,29,0,9,0.0,N,59.2,0,87.8,23.9
2025-05-27,F009,West Hills Hospital,Hospital,D05,West Hills,198,48,14,14,66,33,14,10,0.7924,N,462.5,0,78.9,24.3
2025-05-27,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,156,68,5,5,59,20,25,1,0.4705,N,195.6,0,80.8,22.2
2025-05-28,F001,North Borough General Hospital,Hospital,D01,North Borough,281,89,24,23,68,27,13,3,0.8204,N,643.1,0.1,78.5,25.2
2025-05-28,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,147,0,0,0,0,25,0,3,0.0,N,61.7,0,77.7,23.7
2025-05-28,F003,East River Medical Center,Hospital,D02,East River,361,90,23,23,59,27,-1,1,0.8334,N,810.0,3.0,78.4,30.8
2025-05-28,F004,Riverside Urgent Care,Urgent Care,D02,East River,207,80,5,5,64,20,26,0,0.3826,N,243.5,0,76.4,33.5
2025-05-28,F005,Central City Health Campus,Hospital,D03,Central City,439,110,39,37,58,22,0,-3,0.7662,N,1076.0,0,74.2,25.7
2025-05-28,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,144,0,0,0,0,24,0,3,0.0,N,60.5,0,82.9,27.2
2025-05-28,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,302,92,23,20,69,29,13,4,0.7893,N,709.5,0,78.4,23.1
2025-05-28,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,147,0,0,0,0,21,0,1,0.0,N,61.7,0,83.3,21.1
2025-05-28,F009,West Hills Hospital,Hospital,D05,West Hills,197,66,22,22,84,24,32,1,0.8463,N,511.0,3.0,79.4,26.9
2025-05-28,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,132,57,1,1,49,26,15,7,0.5143,N,155.9,0,77.8,23.3
2025-05-29,F001,North Borough General Hospital,Hospital,D01,North Borough,308,99,24,21,79,28,24,4,0.8824,N,667.5,11.8,78.8,29.5
2025-05-29,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,140,0,0,0,0,18,0,-4,0.0,N,58.8,0,84.3,22.8
2025-05-29,F003,East River Medical Center,Hospital,D02,East River,343,103,27,24,71,26,11,0,0.8274,N,828.5,1.6,75.7,35.1
2025-05-29,F004,Riverside Urgent Care,Urgent Care,D02,East River,168,76,5,5,43,27,5,7,0.4039,N,218.2,0,76.0,35.8
2025-05-29,F005,Central City Health Campus,Hospital,D03,Central City,473,152,42,39,79,31,21,6,0.8124,N,1146.6,0,73.6,35.2
2025-05-29,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,156,0,0,0,0,22,0,1,0.0,N,65.5,0,85.6,26.8
2025-05-29,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,320,89,27,27,64,26,8,1,0.8084,N,732.5,0,80.1,21.6
2025-05-29,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,117,0,0,0,0,28,0,8,0.0,N,49.1,0,85.9,24.9
2025-05-29,F009,West Hills Hospital,Hospital,D05,West Hills,228,50,17,18,58,27,6,4,0.7741,N,492.9,0,75.3,19.3
2025-05-29,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,121,53,2,2,51,19,17,0,0.4983,N,150.1,0,76.1,22.4
2025-05-30,F001,North Borough General Hospital,Hospital,D01,North Borough,292,92,32,31,66,27,11,3,0.7554,N,684.0,0,78.2,28.0
2025-05-30,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,155,0,0,0,0,30,0,8,0.0,N,65.1,0,83.0,25.1
2025-05-30,F003,East River Medical Center,Hospital,D02,East River,381,113,30,32,77,35,17,9,0.7279,N,870.9,0,76.7,39.3
2025-05-30,F004,Riverside Urgent Care,Urgent Care,D02,East River,198,87,6,6,60,12,22,-8,0.3447,N,249.2,0,80.8,32.2
2025-05-30,F005,Central City Health Campus,Hospital,D03,Central City,467,122,29,31,71,22,13,-3,0.8403,N,1062.8,6.0,80.3,29.7
2025-05-30,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,161,0,0,0,0,17,0,-4,0.0,N,67.6,0,85.3,23.0
2025-05-30,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,379,85,21,19,65,27,9,2,0.7874,N,737.2,0,82.7,23.6
2025-05-30,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,123,0,0,0,0,24,0,4,0.0,N,51.7,0,82.5,24.4
2025-05-30,F009,West Hills Hospital,Hospital,D05,West Hills,239,69,24,23,69,20,17,-3,0.7715,N,545.0,0,82.0,19.9
2025-05-30,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,149,58,3,3,39,24,5,5,0.4208,N,174.2,0,82.1,20.4
2025-05-31,F001,North Borough General Hospital,Hospital,D01,North Borough,234,70,16,17,67,21,12,-3,0.8005,N,567.2,0,76.2,22.7
2025-05-31,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,130,0,0,0,0,23,0,1,0.0,N,54.6,0,80.8,20.2
2025-05-31,F003,East River Medical Center,Hospital,D02,East River,327,102,33,32,73,31,13,5,0.8044,N,842.8,0,74.8,35.1
2025-05-31,F004,Riverside Urgent Care,Urgent Care,D02,East River,154,58,3,3,36,19,-2,-1,0.4616,N,185.4,0,79.0,28.9
2025-05-31,F005,Central City Health Campus,Hospital,D03,Central City,347,112,38,37,69,23,11,-2,0.7801,N,1023.2,0,78.6,28.2
2025-05-31,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,133,0,0,0,0,18,0,-3,0.0,N,55.9,0,82.0,28.2
2025-05-31,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,271,74,19,18,54,27,-2,2,0.7906,N,659.4,0,77.4,19.6
2025-05-31,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,116,0,0,0,0,20,0,0,0.0,N,48.7,0,83.6,19.5
2025-05-31,F009,West Hills Hospital,Hospital,D05,West Hills,182,55,16,16,62,21,10,-2,0.7839,N,468.4,0,80.9,20.8
2025-05-31,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,93,38,1,1,39,27,5,8,0.4141,N,116.5,0,79.9,22.6
2025-06-01,F001,North Borough General Hospital,Hospital,D01,North Borough,237,62,14,14,62,28,7,4,0.8193,N,553.2,0,74.7,26.0
2025-06-01,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,119,0,0,0,0,24,0,2,0.0,N,50.0,0,82.6,22.2
2025-06-01,F003,East River Medical Center,Hospital,D02,East River,287,66,19,18,55,30,-5,4,0.7331,N,730.5,0,77.8,32.9
2025-06-01,F004,Riverside Urgent Care,Urgent Care,D02,East River,160,74,5,5,69,27,31,7,0.598,N,211.9,0,77.0,43.1
2025-06-01,F005,Central City Health Campus,Hospital,D03,Central City,405,102,28,26,66,34,8,9,0.8527,N,1005.7,6.3,77.4,32.0
2025-06-01,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,131,0,0,0,0,20,0,-1,0.0,N,55.0,0,78.5,29.0
2025-06-01,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,247,64,21,21,54,26,-2,1,0.7597,N,644.7,0,74.5,18.2
2025-06-01,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,122,0,0,0,0,23,0,3,0.0,N,51.2,0,84.5,21.4
2025-06-01,F009,West Hills Hospital,Hospital,D05,West Hills,172,39,14,15,47,25,-5,2,0.7743,N,439.6,0,77.3,18.2
2025-06-01,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,109,50,2,2,44,22,10,3,0.4509,N,140.7,0,82.7,18.2
2025-06-02,F001,North Borough General Hospital,Hospital,D01,North Borough,329,95,24,23,71,28,16,4,0.7638,N,675.2,0,78.8,26.2
2025-06-02,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,150,0,0,0,0,25,0,3,0.0,N,63.0,0,80.8,22.9
2025-06-02,F003,East River Medical Center,Hospital,D02,East River,421,97,25,27,69,42,9,16,0.7775,N,857.7,0,71.2,37.5
2025-06-02,F004,Riverside Urgent Care,Urgent Care,D02,East River,243,106,4,4,62,22,24,2,0.5112,N,283.9,0,80.5,36.7
2025-06-02,F005,Central City Health Campus,Hospital,D03,Central City,496,141,35,33,66,30,8,5,0.8789,N,1120.8,12.5,73.3,32.5
2025-06-02,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,203,0,0,0,0,21,0,0,0.0,N,85.3,0,81.1,25.2
